A,0041,00C1,0102,1EAE,1EB6,1EB0,1EB2,1EB4,01CD,00C2,1EA4,1EAC,1EA6,1EA8,1EAA,00C4,1EA0,00C0,1EA2,0100,0104,00C5,01FA,00C3
a,0061,00E1,0103,1EAF,1EB7,1EB1,1EB3,1EB5,01CE,00E2,1EA5,1EAD,1EA7,1EA9,1EAB,00E4,1EA1,00E0,1EA3,0101,0105,00E5,01FB,00E3,0251
B,0042,1E04,0181,00DF
b,0062,1E05,0253
C,0043,0106,010C,00C7,0108,010A,0297
c,0063,0107,010D,00E7,0109,0255,010B
D,0044,010E,1E12,1E0C,018A,1E0E,0110,00D0
d,0064,010F,1E13,1E0D,0257,1E0F,0111,0256
E,0045,00C9,0114,011A,00CA,1EBE,1EC6,1EC0,1EC2,1EC4,00CB,0116,1EB8,00C8,1EBA,0112,0118,1EBC,0190
e,0065,00E9,0115,011B,00EA,1EBF,1EC7,1EC1,1EC3,1EC5,00EB,0117,1EB9,00E8,1EBB,0113,0119,1EBD
F,0046,0191
f,0066,0192
G,0047,01F4,011E,01E6,0122,011C,0120,1E20
g,0067,01F5,011F,01E7,0123,011D,0121,0260,1E21,0261
H,0048,1E2A,0124,1E24,0126
h,0068,1E2B,0125,1E25,0266,1E96,0127,0267
I,0049,00CD,012C,01CF,00CE,00CF,0130,1ECA,00CC,1EC8,012A,012E,0128
i,0069,00ED,012D,01D0,00EE,00EF,1ECB,00EC,1EC9,012B,012F,0268,0129
J,004A,0134
j,006A,01F0,0135,029D,0237
K,004B,0136,1E32,0198,1E34
k,006B,0137,1E33,0199,1E35,0138
L,004C,0139,023D,013D,013B,1E3C,1E36,1E38,1E3A,013F
l,006C,013A,013E,013C,1E3D,1E37,1E39,1E3B,0140,026D,0142
M,004D,1E3E,1E40,1E42
m,006D,1E3F,1E41,1E43,0271
N,004E,0143,0147,0145,1E4A,1E44,1E46,01F8,019D,1E48,00D1,014A
n,006E,0149,0144,0148,0146,1E4B,1E45,1E47,01F9,0272,1E49,0273,00F1,014B
O,004F,00D3,014E,01D1,00D4,1ED0,1ED8,1ED2,1ED4,1ED6,00D6,1ECC,0150,00D2,1ECE,01A0,1EDA,1EE2,1EDC,1EDE,1EE0,014C,01EA,00D5,00D8,01FE
o,006F,00F3,014F,01D2,00F4,1ED1,1ED9,1ED3,1ED5,1ED7,00F6,1ECD,0151,00F2,1ECF,01A1,1EDB,1EE3,1EDD,1EDF,1EE1,014D,01EB,00F8,01FF,00F5
P,0050,00DE
p,0070,00FE
Q,0051
q,0071,02A0
R,0052,0154,0158,0156,1E58,1E5A,1E5C,1E5E
r,0072,0155,0159,0157,1E59,1E5B,1E5D,027E,1E5F,027C,027D
S,0053,015A,0160,015E,015C,0218,1E60,1E62
s,0073,015B,0161,015F,015D,0219,1E61,1E63,0282
T,0054,0164,0162,1E70,021A,1E6C,1E6E
t,0074,0165,0163,1E71,021B,1E97,1E6D,1E6F,0288,0167
U,0055,00DA,016C,01D3,00DB,00DC,01D7,01D9,01DB,01D5,1EE4,0170,00D9,1EE6,01AF,1EE8,1EF0,1EEA,1EEC,1EEE,016A,0172,016E,0168
u,0075,0289,00FA,016D,01D4,00FB,00FC,01D8,01DA,01DC,01D6,1EE5,0171,00F9,1EE7,01B0,1EE9,1EF1,1EEB,1EED,1EEF,016B,0173,016F,0169,028A
V,0056
v,0076,028B
W,0057,1E82,0174,1E84,1E80
w,0077,1E83,0175,1E85,1E81
X,0058
x,0078
Y,0059,00DD,0176,0178,1E8E,1EF4,1EF2,01B3,1EF6,0232,1EF8
y,0079,00FD,0177,00FF,1E8F,1EF5,1EF3,01B4,1EF7,0233,1EF9
Z,005A,0179,017D,017B,1E92,1E94,01B5
z,007A,017A,017E,0291,017C,1E93,1E95,0290,01B6
